headline,lead_paragraph,pub_date,web_url,word_count
PENSIONS OFFERED UNIONS; Weyerhaeuser Timber Company Sets 'Big Steel' Plan,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E06EFDF1538E13BBC4F53DFB766838B649EDE,88
"WILLMOTT LEWIS SERVICE; Diplomats, Colleagues at Rites for Washington Correspondent",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9905EEDF1538E13BBC4F53DFB766838B649EDE,125
"PERSIAN GULF AREA DEMANDS U.S. GOODS; Rapid Increase in Dry Cargo Commerce is Handled by Expanded Sailing Lists Diverse Products Traded Exports at $19,200,000 Rate","An increasing demand for American, goods in the countries bordering the Persian Gulf, resulting primarily from the development of the oil industry in that area, has brought about a rapid increase in dry cargo commerce between the ...",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F05E7DE1538E13BBC4F53DFB766838B649EDE,526
LAND ENGINEERS SOUGHT; Bureau of Reclamation Makes Call for More Students,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9906E6DE1538E13BBC4F53DFB766838B649EDE,161
"TUCKER'S GAIN PUT AT ABOVE $500,000; S.E.C. Accountant Tells Court Promoter and Associates Netted Almost a Million Turnbull Defends Figures Payments to Others","CHICAGO, Jan. 6--The Government today brought to a climax its case against eight Tucker Corporation officials with testimony that Preston T. Tucker netted more than $500,000 from his operation ...",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C07E5DE1538E13BBC4F53DFB766838B649EDE,728
"AUTO-LITE CUTS BATTERIES; 7 % Reduction, Second in 8 Months, Effective on Jan. 10",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F03E6DE1538E13BBC4F53DFB766838B649EDE,114
"Heads Women's Division Of Goodman & Theise, Inc.",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F00E6DE1538E13BBC4F53DFB766838B649EDE,52
"ORDERS, EXPORTS UP IN MACHINE TOOLS; Shipments Up to Nov. 30 Only $28,700,000 of $77,000,000 Total Under E.C.A. Plan","Increased orders and shipments involving European buyers of American machine tools have carried over the year-end and further buying is ahead, it was reported here yesterday by machine tool interests.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9903E6DE1538E13BBC4F53DFB766838B649EDE,269
"ADMIRAL TV CUT UP TO $100; Graver at Sales Parley Cites Mass Output, Competition",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9A03E6DE1538E13BBC4F53DFB766838B649EDE,147
"OWNERS SUE U.M.W. FOR CUTTING OUTPUT; 8 Ohio Concern Ask Damages of $11,000,000, Seek to Stop Miners' Obeying Lewis OWNERS SUE U.M.W. FOR CUTS IN OUTPUT Details of the Court Actions 654 Trains Eliminated Jersey Roads Begin Cuts Diesel Service Saves Oswego Branch Lines Go Tri-Weekly Toronto Schedules Shortened Coal Pickets Overturn Truck Schools May Shut in Indiana Hard-Coal Talks Recess","CLEVELAND, Jan. 6--Damage suits to a total of more than $11,000,000 were filed in the Guernsey and Franklin County Common Pleas Courts today by eight large Ohio coal operators against John L. Lewis and all officials of the United Mine Workers Union. The operators ask double damages for loss of coal production.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9B06E0DF1538E13BBC4F53DFB766838B649EDE,1151
PATRICIA SPENCER BROOKLINE BRIDE; Has 7 Attendants at Wedding to John Howland Simonds in First Parish Church,"BROOKLINE, Mass., Jan. 6-- Miss Patricia Tuttle Spencer, daughter of Mr. and Mrs. Charles Eldridge Spencer Jr. of Boston, was married this afternoon to John Howland Simonds, son of Mrs. Gifford K. Simonds of Brookline, and the late Mr. Simonds.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9A06E7DE1538E13BBC4F53DFB766838B649EDE,310
Anheuser-Busch Names Conner,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9403E6DE1538E13BBC4F53DFB766838B649EDE,74
$650 Donated for School,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9502EEDF1538E13BBC4F53DFB766838B649EDE,80
"Article 4 -- No Title; Awards Total $1,042,258 Cites ""Developed Plan"" Sees Attempt at ""Disguise"" Realigns Boys' Wear Unit","The wife of Philip Godfrey, Queens real estate operator who figured prominently in an inquiry by Investigation Commissioner John M. Murtagh and the New York County grand jury into the purchase of tax liens, was granted ...",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F01E6DE1538E13BBC4F53DFB766838B649EDE,845
G.E. Election Advanced,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9B07EFDF1538E13BBC4F53DFB766838B649EDE,72
STATE URGED TO ACT AGAINST SHEFFIELD,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9D00EFDF1538E13BBC4F53DFB766838B649EDE,233
Sylvania Workers Rule Out U.E.,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9A07EFDF1538E13BBC4F53DFB766838B649EDE,99
EX-PILOT KILLS HIMSELF; Col. Simonian Is Found Dead in His Bucks County Home,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9404EFDF1538E13BBC4F53DFB766838B649EDE,134
"WRITER DIES IN ICE FALL; Author, 59, Lies Several Hours on Driveway of Texas Home",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9804E7DE1538E13BBC4F53DFB766838B649EDE,121
The Proceedings In Washington,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9400E0DF1538E13BBC4F53DFB766838B649EDE,148
Colombia Paper Closed for Day,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F03E0DF1538E13BBC4F53DFB766838B649EDE,71
Vatican Recognizes Indonesia,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9503E0DF1538E13BBC4F53DFB766838B649EDE,48
MALAYA POLICY STRESSED; Britain Will Continue to Combat Rebel Communists There,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C05EFDF1538E13BBC4F53DFB766838B649EDE,116
"RADIO CHESS ARRANGED; Yugoslav, U.S. Champions Will Play Series Feb. 11 to 14 Philadelphia Skaters Score Spaniel Show Starts Today","BELGRADE, Jan. 6--It was announced today that a series of radio chess matches has been arranged between Yugoslav and American champions.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9807E6DE1538E13BBC4F53DFB766838B649EDE,210
"REBELS AND YANKS ON GRIDIRON TODAY; Doak Walker, Justice to Lead Rival Teams in Senior Bowl Test at Jacksonville Host of Great Linemen Owen Praises Squad","JACKSONVILLE, Fla., Jan. 6 (AP)--Doak Walker meets Charlie Justice at football, tomorrow.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C06E6DE1538E13BBC4F53DFB766838B649EDE,455
DISCUSSING PLANS FOR MID-CENTURY CHILD CONFERENCE,"WASHINGTON, Jan. 6--President Truman today urged that the Mid-Century White House Child Conference, to be held next December, be made ""a powerful force"" for helping children.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E0DE0DF1538E13BBC4F53DFB766838B649EDE,232
Named to Head Drive For Nassau Hospital,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C00E7DE1538E13BBC4F53DFB766838B649EDE,162
"JAILED IN $90,575 FRAUD; Store Operator Gets 2  Years for U.S. Tax Evasions",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E04EFDF1538E13BBC4F53DFB766838B649EDE,181
"FEDERATED STORES INCREASE DIVIDEND; Annual Rate Goes From $2 to $2.50--Company Pays Debt of $7,000,000 in Advance OTHER DIVIDEND NEWS",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9D04E5DE1538E13BBC4F53DFB766838B649EDE,243
New Jamaica Court Asked,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C00E0DF1538E13BBC4F53DFB766838B649EDE,50
MRS. ALBERT J. PASSAGE,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=980DEFDF1538E13BBC4F53DFB766838B649EDE,100
Miss Evelyn Burdett Is Fiancee,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9906E7DE1538E13BBC4F53DFB766838B649EDE,73
"SKI SLOPES AND TRAILS; Hauled to Top on Wheels ""Slalom Slope"" is Tough Careless Skiers Guarded","WILMINGTON, N. Y., Jan. 6-- Slowly but surely New York State is carving out a comprehensive and all-complete ski center on massive but graceful Whiteface Mountain, which stands apart from its neighboring high peaks and commands attention from every point of the compass.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9907E6DE1538E13BBC4F53DFB766838B649EDE,973
ATLANTIC COUNCIL APPROVES AID PLAN; Accepts Defense Committee's Proposals--Arms Shipments Seen Starting About Feb.1 ATLANTIC COUNCIL APPROVES AID PLAN Agreements Must Be Signed,"WASHINGTON, Jan. 6--A mutual defense plan for the nonCommunist countries of the Western European and Atlantic area was formally approved today by the Council of the North Atlantic treaty organization.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E06E0DF1538E13BBC4F53DFB766838B649EDE,640
Books--Authors,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9B06E6DE1538E13BBC4F53DFB766838B649EDE,213
ARRIVAL OF BUYERS,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9D03E6DE1538E13BBC4F53DFB766838B649EDE,60
HOOF-MOUTH VIRUS SPOTTED ON PHOTOS,"PARIS, Jan, 6--The first successful photographs of the filterpassing virus that causes aphthous fever, foot-and-mouth disease, have been made at the laboratory of electronic optics at the University of Lyon, it was announced here today.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9806E6DE1538E13BBC4F53DFB766838B649EDE,227
"SERVEL DRIVE SET TO LIFT SALES 50%; Higher Ad Budget, Output, Cut in Prices, More Dealers Outlined by Jones Tubing Prices Raised 7 % Two Hosiery Mills in Merger","CHICAGO, Jan. 6--Substantial retail price reductions, greatly expanded advertising expenditures, production schedule increases, a large distributive organization increase, plus large scale gas utility cooperation were all cited today by W. Paul Jones, president of Servel, Inc., as reasons why the company expects 50 per cent more sales in 1950.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E00E6DE1538E13BBC4F53DFB766838B649EDE,568
SEOUL SHIFTS ON U.N. UNIT; Modifies Ban on Public Contact With Commission on Korea,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9403E0DF1538E13BBC4F53DFB766838B649EDE,141
"TWO MILLS RAISE CARPETS; Bigelow-Sanford, Firth Company Announce Advances",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9400E6DE1538E13BBC4F53DFB766838B649EDE,136
"DEFENDS 'TIME TO SLEEP'; Retailer Tells U.S. Court Record Is Not Food, Drug or Cosmetic Stairway Contract Awarded",,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9907EEDF1538E13BBC4F53DFB766838B649EDE,241
STEPHEN W. M'GRATH,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=990DEFDF1538E13BBC4F53DFB766838B649EDE,92
"CHURCHMEN TO AID LITERACY IN AFRICA; Dr. F.C. Laubach Heads Group That Will Carry Crusade Into Eight Countries Dr. L.J. Shafer to Preach Fellowship Drama Tomorrow Christian Science Service Gains 80,273 Members Dr. H.H. McConnell to Speak Hymn Society to Meet Legislative Seminar Set Columbia Students Open Drive Nurserymen Elect Officers","Dr. Frank C. Laubach, adult education specialist in the foreign missions field, will leave a week from Monday with his assistants on his fifth trip to Africa, where he will conduct literacy crusades in eight countries. The party will travel by plane from La Guardia Airport.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9405EEDF1538E13BBC4F53DFB766838B649EDE,1488
"PRIMARY MARKETS OFF 0.3% IN WEEK; Index Is 150.7 of '26 Average as Prices Move in Narrow Range, Many Unchanged","WASHINGTON, Jan. 6--Average primary market-prices declined 0.3 per cent in the week ended Tuesday, the Bureau of Labor Statistics reported today. The index was 150.7 per cent of the 1926 average, 0.2 per cent below four weeks ago, and 6.8 per cent below the comparable week in 1949.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F0CE6DE1538E13BBC4F53DFB766838B649EDE,501
CHAIN BELT'S NET OFF 22% IN YEAR; Shipments Held Down by Customers' Inventories--OtherCorporations Report OTHER CORPORATE REPORTS,"Shipments and earnings of the Chain Belt Company in its fiscal year ended on Oct. 31, last, declined about 12 and 22 per cent, respectively, from the previous year because of inventory liquidation by customers.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9D0CE6DE1538E13BBC4F53DFB766838B649EDE,364
M'CARRAN CHARGES D.P. LAW FAILURE; Senator Asserts the Country Is Open to 'Ready Recruits' for Subversive Work INCREASE IN FLOW FOUGHT He Cites Figures to Declare the Present Act Fair but Badly Administered Screening Called Poor Security Held in Danger,"WASHINGTON, Jan. 6--Senator Pat McCarran, Democrat, of Nevada, chairman of the Senate Judiciary Committee, charged today that there had been ""a complete breakdown"" in administration of displaced persons legislation. He said this opened the gates of the United States to persons ""who will become ready recruits in subversive organizations.""",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9505EFDF1538E13BBC4F53DFB766838B649EDE,727
E.C.A. TO BE STUDIED BY EDITORS ON TOUR,"Fifteen newspaper editors from various parts of the United States will depart tomorrow from New York Interantional Airport, Idlewild, Queens, for a three-week tour of Europe to observe the workings of the Economic Cooperation Administration.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9A05E7DE1538E13BBC4F53DFB766838B649EDE,242
G.O.P. COUNTY CHIEFS PREFER DEWEY AGAIN,"ALBANY, Jan. 6(AP)--Republican county chairmen, polled by The Associated Press, overwhelmingly prefer Thomas E. Dewey for the Republican gubernatorial nomination next fall.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9501E7DE1538E13BBC4F53DFB766838B649EDE,309
Books Published Today,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9A06E6DE1538E13BBC4F53DFB766838B649EDE,56
"Hogan Gets 73 in Return to Tourney Golf as Furgol Leads With 68 on Coast; LITTLE TEXAN TIRES AFTER 9 HOLES IN 34 But 9,000 at Los Angeles Pay More Heed to Hogan's 73 Than to Better Scores FURGOL 68 IS 3 UNDER PAR Vines and Barber Next at 69 --Snead and Ferrier Need 71s, Middlecoff a 73 Favorite Course for Hogan Cameramen Fear Wider Ban Seven Golfers Tied at 72","LOS ANGELES, Jan. 6(AP)-- Golf's mechanical man returned to the championship picture today, a little rusty and a little crusty.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=980DE7DE1538E13BBC4F53DFB766838B649EDE,1005
LIVESTOCK IN CHICAGO,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9E06E5DE1538E13BBC4F53DFB766838B649EDE,221
DR. ONEY P. SMITH,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F05EEDF1538E13BBC4F53DFB766838B649EDE,68
LUSTRON PLAN IS FILED; RFC Gets Reorganization Proposal of Housing Concern,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9D03E5DE1538E13BBC4F53DFB766838B649EDE,118
COOPERATIVE IDEAL URGED ON DOCTORS; U.S. Health Aide Pleads Here for Ending 'Unwarranted Fear of Governmental Action',"Dr. Warren P. Dearing, deputy surgeon general of the United States Public Health Service, warned last night that planning for essential civilian health services may be endangered if the medical profession ""does not rid itself of unwarranted fear of governmental action.""",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9C07EFDF1538E13BBC4F53DFB766838B649EDE,414
"As One Prosecutor's Son to Another D.A., Japanese Youth Calls on Hogan for Help","A letter, neatly penned in blue ink and addressed to the ""Public Procurator Office, New York City,"" turned up recently on the desk of District Attorney Frank S. Hogan. It had been written by a young high school student living in Akita City, Japan, where he said his father held a position comparable to that of Mr. Hogan in this city.",1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9F06EEDF1538E13BBC4F53DFB766838B649EDE,348
3 INJURED BY FIRE ON TUG; Craft Beached on Staten Island After Blaze in Engine Room,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9407E7DE1538E13BBC4F53DFB766838B649EDE,124
Philadelphia Milk Runs Cut,,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9401EFDF1538E13BBC4F53DFB766838B649EDE,77
WORLD-TELEGRAM REASSURES STAFF; Members Won't Be Displaced by Sun Workers--Guild Seeks Priority Lists To Confer Again Next Week,World-Telegram staff members were assured yesterday they would not be displaced by new employes taken from The Sun.,1950-01-07,http://query.nytimes.com/gst/abstract.html?res=9B02EEDF1538E13BBC4F53DFB766838B649EDE,474
